-1.568305235667446585e-03,3.740995015436706598e-04,-1.058403760925282497e-03,-1.915418821459716279e-04,1.704467056774835575e-03,-3.676084018012268362e-03,2.946013875148700140e-02,-5.149772194398212532e-04,-7.618347410274299808e-05,-4.269514417193013395e-04
-7.677419194415269210e-02,-1.678153518600526348e-02,9.242907123785063656e-03,-6.029344605460458528e-02,-6.175144002865522175e-02,-1.474675853182271824e-02,4.470356106572678789e-02,2.659969721130160669e-02,-3.454194448563372571e-02,-5.925980338727754315e-02
2.478423677291797730e-03,1.332688627859718658e-02,4.723876551412480897e-03,-3.049582634775399679e-03,-8.016159556733967436e-04,3.752238300625132181e-03,-5.213976239749403430e-04,4.475097652499324119e-02,-2.738469859693115735e-04,3.215871338714937529e-03
5.842954558132137542e-04,-2.022227895420947922e-04,-1.867248912448697987e-04,-1.068086057034250795e-03,2.561192780718355572e-02,-2.797770428805630531e-03,1.434061727720060573e-03,9.218459722649974611e-03,-5.395229213206352396e-03,1.341818808745516914e-02
2.675952306658088004e-02,-8.755976183234585820e-05,5.890380925474112891e-03,-9.167617039345832448e-04,-6.438477577879158763e-05,-1.273620507430680768e-02,-1.439526880315069538e-03,-9.116322131196153821e-04,1.463152619492040247e-03,5.107019535468302696e-04
4.996395686511910517e-02,-7.686894088251540946e-05,2.554936095074860150e-03,2.647290129163250251e-04,1.481091436892059340e-04,-1.236492276586474010e-02,-1.470809743496860004e-03,1.126944100966620430e-03,-2.943154345630494078e-04,-4.434842752267910762e-04
2.537117617371674461e-02,2.967975585251252492e-04,-5.287324735972153376e-04,1.460627545231591795e-03,-4.676834657769324190e-04,-8.981914907481711868e-03,3.146009674266131602e-03,-1.678162938349683948e-03,2.479731031828656240e-03,-1.231202586401408802e-03
-2.604277509798146734e-03,-1.275564488112108539e-03,3.709647640245718192e-02,-1.126175783784163316e-03,-1.109117013772898796e-03,-7.966802551428895859e-04,9.174036425099044503e-04,5.347813333640606551e-04,-3.019053429597473755e-03,-3.920704216418331072e-04
1.202197271736773175e-03,-1.254050474923460844e-03,-1.378141307662904746e-03,3.667404950945253833e-04,2.413168005959947637e-04,-1.131258293572249629e-03,-4.673223309576664600e-05,2.495825795588307514e-02,-2.178288206885465152e-04,-3.953848437404835700e-03
-5.224564238450508241e-02,-5.808015272923991446e-02,2.460225595773384705e-02,-5.609391878781259944e-02,-2.595371200046257126e-02,2.166506195756113043e-03,2.574215890956787003e-02,-3.222411779215997307e-02,-4.719149317066111127e-02,2.106695324390769029e-03
-7.861373333913781558e-05,3.492634490754228244e-02,-4.076727305260372143e-03,2.948589769157201955e-04,3.053727373897361752e-04,1.975555440509048875e-03,-4.185510279522363622e-04,-3.841331228684381240e-04,-7.259373300928172526e-03,1.912343029921283275e-05
-1.725071041237366282e-03,-8.671305149918738259e-04,-1.002765173418839698e-03,3.263429258340373729e-02,-3.397074729618381156e-04,-1.053118296512843164e-03,-3.957242603641758245e-04,-8.001127307873489962e-04,-3.971022271405336840e-04,-2.114925583836356894e-04
7.626886997630052956e-02,9.238652678990283244e-04,2.595512529513576555e-03,-1.913607661275306977e-03,3.101465921148916557e-03,-1.375368929117539163e-01,-8.201755580204805884e-03,-6.821888135183433151e-04,1.181146630192683039e-02,3.378934610166386705e-03
8.045092952056584392e-04,4.612058768066972479e-04,4.792910979931584714e-05,3.693189978686842873e-02,-2.950456918956601959e-04,-5.005196052296550721e-03,-2.914304823668335083e-04,1.196577310223681696e-03,-2.098789270691747005e-03,-2.325350075200210054e-04
-6.271271660139444114e-03,-1.568167964994880313e-03,3.440306764078752706e-03,3.584354516326797302e-02,-4.233028751666438085e-03,7.881250845999604460e-02,-2.900361588385800106e-04,-3.049676740854708823e-04,-9.907565057614933779e-03,-3.396525283883310587e-03
-6.710264300762596758e-04,-3.245311382768554338e-04,1.572851781656801895e-04,-3.857721416485288359e-04,4.154447613596412570e-02,-2.547324441057436349e-03,-3.529025317963503921e-03,-2.637855028531805972e-03,-3.273495487413082949e-03,-2.383054159554523141e-03
1.526363591894303517e-03,3.914235418684231611e-05,2.508496234398720302e-04,-1.552332490035329715e-04,1.638457457661540717e-02,-2.952506715995284253e-04,-1.871108384997874146e-04,-7.821710936443411477e-03,6.745155986550642035e-04,3.726189529995818650e-02
-1.131291572872431851e-02,-3.796131937166349630e-03,-5.778165683299855970e-03,-7.673204284915175095e-03,3.857367713611044389e-03,2.387979072043200108e-03,8.018759358498078749e-04,1.530894920411695476e-02,-5.793080013281357715e-03,2.702408427911924971e-03
6.019010235878591601e-04,-3.374650835926296263e-04,-3.854195577737819321e-04,7.347335147235875379e-04,-1.505323558808434239e-03,-4.519120064233623905e-04,-1.255334269582650676e-04,3.593208695487537432e-03,6.678051474348579899e-05,5.868819186775901982e-03
7.302580248542846599e-04,-3.044399693195243219e-04,4.373656742015685946e-03,4.329390502074014976e-03,-1.432053896593370873e-02,8.729460791278478154e-04,-1.975738606646180659e-02,-5.105764064511749724e-03,6.698830537490697151e-03,-2.489718425540267399e-02
8.981830553112639393e-02,-2.535210177670333895e-02,-2.884744963989292407e-02,-3.099132817556712188e-02,-3.416831923264734838e-02,-6.242752522732378934e-02,-2.573546345317212491e-02,-8.037237801754406816e-03,-3.497644828615159573e-02,-7.382266467693418023e-03
-4.002025473330788827e-03,-2.715521362368336004e-04,2.691558872859605572e-02,2.407525313023314937e-03,-6.378710037301978239e-04,1.686757465949287067e-03,-1.793468800793408466e-03,1.272936008181205453e-04,-3.525191175524481127e-04,-1.026849900441435424e-03
4.866715578028418289e-04,-5.995905565976508873e-04,3.047311997529946609e-02,1.006263582511661382e-03,1.762478650039444846e-03,2.776501385241336457e-03,-2.026593728212597138e-03,-6.527176297317595008e-04,7.626092166434940542e-05,-1.580770616860635764e-04
-8.092853018933691966e-03,-3.410502471176361100e-02,-2.062124115966119248e-02,5.377667543265125111e-02,4.084135603366728998e-03,6.216195614195055980e-02,-5.593864032090001270e-02,-2.439224048643034992e-02,-6.378268541091001997e-02,-4.296827627264141608e-02
-1.525783950424503595e-04,1.959451115458059681e-02,-3.098774386813032879e-03,-3.457413905892216060e-04,3.392381666746835563e-04,5.498171952698686048e-04,5.483517917108687205e-04,-2.514097645246140666e-03,-1.793147169195292035e-03,3.885160861471721782e-04
2.765769342159539110e-02,1.462548369077349667e-04,1.173979118638615550e-03,-1.672668234610111054e-03,-4.512269677904234767e-04,-3.458138289835752978e-03,-2.149300507269294100e-03,-7.366445653453674745e-04,-1.158395187446192246e-03,-1.046247569608587877e-03
7.454351544256133943e-02,-8.817922916580271664e-02,8.172864472186262483e-03,-6.660204666567108578e-02,-6.009068421232648116e-02,1.028334388664870272e-02,2.642140555473296293e-02,-8.655011123864866929e-02,-7.993979321842899222e-02,5.765340904486873641e-02
2.932182771911709656e-03,-6.083156356050595844e-04,3.283389385896803934e-03,-3.502005788554864944e-03,6.637893675403655491e-03,1.466139992102949256e-03,5.287108019037919243e-03,-1.701790293455013444e-03,4.715429119654670868e-03,5.108117833913075438e-03
3.063362231208521108e-02,1.195596355885464729e-01,-5.315093153389175568e-02,-5.207259988308398507e-02,2.216920769554394169e-02,-3.476232272537869289e-02,7.203514958702315896e-02,-3.793566085057508558e-02,-7.105578490342109865e-02,1.486168083247374136e-02
-9.930651240901001812e-04,6.187194270806492709e-04,1.191564747722541687e-02,1.774010413725713971e-03,-7.528822894712215719e-02,3.909430662793397619e-03,-1.056958337706617040e-02,-4.734310172311812642e-03,6.167662287540458428e-03,-2.729614705586150269e-03
2.017646511528508897e-03,-9.062595091380006105e-04,-1.208346472730474673e-03,-3.812341273312722188e-03,-3.248815926160132043e-03,6.749419927821734277e-02,6.938006794453017295e-04,-4.598603025341556371e-04,-7.694020996727448172e-03,-2.596965535397441349e-03
-2.580622602182040641e-03,-4.095527539072778994e-04,3.238022860580424406e-02,2.234015608697562626e-03,-4.255852137411855296e-04,-3.068706212070128531e-04,-3.274063795097667410e-04,-9.346864191552690894e-04,-9.563202575144236087e-04,-4.247350531996907244e-04
-3.494832947278281765e-04,2.011448220724761787e-02,1.035162908610069406e-04,-2.288450240756660734e-03,-2.067333900567284403e-04,1.583527082004238624e-03,2.005401226928373905e-04,-8.888831141150315860e-04,-3.791576204246233268e-03,-9.228021855499783416e-05
-5.580113469875866341e-04,-4.982430067120542996e-04,-8.284652335951476912e-05,-6.117411946942876658e-04,-7.145745179279803898e-03,-1.739867226224783240e-03,1.110749937493201654e-04,-6.927864665544914043e-03,-2.100994952067366476e-03,7.293057750812088902e-02
3.698479204340141685e-02,-2.409302153938696484e-02,-7.651604304967374315e-02,-4.840127042481831565e-02,4.998791156114872070e-02,7.257964486065716925e-02,-3.737504377585449018e-03,-5.108757184989149575e-02,-7.402187988083915038e-02,-8.290683974156852487e-02
7.778699490684149592e-03,-2.013030280453942001e-05,4.524134942362421571e-03,-1.211473253476583276e-03,-1.816499756700479685e-03,-7.369361971793055369e-03,1.137328660539021867e-03,-4.989839288583562682e-04,1.276053339880739088e-03,-1.417286266538860884e-03
-3.314502390570467881e-04,2.184460678320187740e-02,8.617993397926977835e-04,-8.179288179016756333e-04,-1.194230497120619310e-03,-1.113161838176193914e-03,1.595356782662854587e-04,-9.583681503955924878e-04,-2.239711551339631200e-03,-2.043037578399868625e-04
4.419436332538353627e-05,1.042740648820923184e-04,-8.008389439834959775e-04,2.852950229470609979e-04,1.386809231372739242e-03,-4.224119494387017573e-03,4.755421533876647011e-02,-2.046653490070588009e-04,-1.757822923666628239e-03,2.141053996106200434e-05
1.465122911176693077e-02,-9.216085925892818199e-05,1.513270648353993043e-03,1.993422180341651671e-03,-1.270748644497166719e-03,-2.674794707291642658e-03,-1.224582749354741337e-03,7.832584392495132823e-04,-1.033536944663207080e-03,-1.457846589028941346e-03
-5.508395392721426637e-05,1.279847491570824773e-02,1.087330111880646091e-03,-7.419584495348043734e-04,-3.300588926380311353e-04,-1.005062713785359304e-03,-2.242723698149539930e-04,-9.172238834945433631e-04,-5.642872587218226250e-04,1.382612914423080410e-04
7.671507688787376766e-02,1.494055423968890803e-03,-1.988769531141058172e-02,3.067108425361632362e-02,-4.149082976831576508e-02,-2.533563839049868607e-02,-6.450092664685938559e-02,3.202970853418781599e-02,-4.819855980030252757e-02,-5.176052612483605236e-02
3.362665303993136144e-03,6.922166970555990878e-05,-1.529488861294855603e-03,1.748950738807372469e-03,2.494837497708987922e-04,-9.088017573044886166e-03,4.355421878406063110e-03,3.918751485409920315e-04,1.251412897060001509e-03,-3.420488076638704238e-04
-9.373264116114171955e-04,-3.017011704082434823e-04,-4.747598443565422032e-04,1.604367315304693043e-04,-1.486410099430918175e-02,-3.340018161296782941e-03,-1.684675919061449998e-04,-1.480137727644560003e-02,-5.203692599521675573e-03,1.116355814756266052e-01
6.918705309311631575e-05,-7.425995725938761048e-04,-2.337651876679676822e-03,-2.664561737750521667e-04,-2.744687699449642297e-03,5.853162211851014457e-03,3.161627562963717497e-02,-3.868462847416711484e-04,-2.771903099669592065e-03,1.036716355850165469e-04
-1.598522260132771667e-03,-3.236624937617898698e-04,-1.976663557177662112e-03,-7.969572615939131367e-05,1.858276239814416267e-02,-3.740289920375186594e-03,-3.406789105834848608e-03,-9.449725587541658520e-04,-2.392072337678491801e-03,-7.777344452151905597e-03
-1.583731671656828576e-03,-5.408955520320546211e-05,-6.594031706952900715e-04,-2.940026966379130679e-04,4.183565531276973136e-03,-2.307553232686514102e-03,-3.719807858219903777e-04,1.619257443706410837e-02,6.186313083313089642e-04,-1.606615159192062133e-04
-3.812002717010340089e-04,1.651337763114047873e-04,6.505867001912702882e-03,7.914352331280011168e-04,1.627169683669326891e-02,4.618338272781432469e-03,-1.545053240389562431e-04,-2.058511756744756983e-03,2.530036840198628383e-03,4.138722984419850167e-04
-4.274951528422615376e-04,2.798679715439562898e-02,-2.841625168145111083e-03,-8.588013316039584504e-04,-1.443539882231129111e-04,-1.263523865560960699e-03,-4.514022079500845463e-05,-5.972034137475179440e-04,-2.037876944263129590e-03,-5.937482429488594431e-04
2.335063491041715605e-03,-1.544535608840251581e-04,5.335562635755132857e-03,-5.570621842104512417e-04,2.018102959706311039e-02,-2.427230636682001230e-03,-1.957539320889939947e-03,-4.900139095494530873e-04,-5.694148735059633825e-04,4.184860134110658658e-03
1.489091302965829360e-02,3.475449160120891836e-04,7.699397374384856852e-04,9.491348450210915352e-04,3.906287235801440588e-04,-1.219089709288195301e-02,-2.237709346443148527e-03,4.039025697584269986e-04,1.528648307467995364e-03,-1.313222808356354684e-03
-2.229440973098084167e-04,5.953135119180194383e-03,1.289889579847942370e-02,1.405826616176800853e-02,4.055924203743552009e-05,-1.461256069445180349e-02,2.339681908572495590e-03,4.737485370111231965e-04,1.028651974705495353e-01,-8.205268105542230491e-04
2.949801386168706546e-02,3.122491767434174394e-04,-2.726521678113846305e-03,-2.412445353269827494e-03,-2.649720317752999807e-02,1.092339725537742846e-03,-7.826473247158547558e-03,-2.184641780597245720e-04,-4.322276854466756794e-03,-3.610455512112670674e-03
9.351989897314388813e-04,-1.012149152335227930e-03,-8.106163715928991435e-04,5.083341955591142873e-05,-4.258475523875981071e-03,-1.641080062417761337e-04,-5.811194123533218751e-05,1.478352154903358161e-02,-1.184424014900554642e-03,6.504242574513980149e-03
5.088002649288387268e-03,-8.054769777068583559e-04,-5.557212840761684841e-03,-4.307079790566423531e-04,9.883650578710594103e-03,1.712007662916813873e-03,-5.086382617062181703e-04,-2.963737146592473198e-02,5.153989508463925791e-03,-5.162287320726596102e-03
6.979235260874171523e-04,6.673129108638391985e-04,-2.325844366514563579e-03,6.125218717163427584e-04,-1.407466440064883851e-03,1.412160566629060924e-03,4.128236774899345790e-02,-2.910814172842304446e-04,-1.049803375638970427e-03,-7.961658256136609248e-04
-1.802311363495568515e-03,-1.030776634075444669e-03,-7.811397071888513460e-04,7.810138015693369453e-04,-3.907294629290165508e-03,-2.591958204719101155e-03,-3.420608499200332117e-04,2.863006729124562000e-02,-6.779751707560461704e-04,8.084900482507851281e-04
3.815950703698551497e-03,4.330592851869054108e-04,2.509969347589771551e-03,1.399346343626408458e-03,-9.782872628896186612e-03,-1.175489450663374028e-02,-2.360850065878127707e-02,6.141269482191454715e-03,1.295951545197413304e-02,-2.586739318973003618e-02
-9.609950407017590988e-04,6.282453355710173031e-04,6.959657134863873711e-04,5.751200984641210079e-04,-4.865923680819986621e-03,-1.080646475241392240e-03,-4.106423894198690892e-04,2.823960807707243462e-02,1.111275108152102835e-03,-5.029354970287672026e-03
-9.832645846889712538e-04,-7.363963873150138300e-05,-2.156596573862253497e-03,4.911486752702556163e-02,-1.398122845514116310e-03,-6.808993453562050928e-03,-3.761346777307713793e-04,7.494232448758918457e-04,-1.087011905132118615e-02,-1.062593029119922750e-03
-2.948408939767567169e-02,9.735614389884549025e-02,-1.615688191038358590e-02,1.765351670213830687e-02,-3.658908157521292837e-02,-6.017703046400046246e-02,-3.162712247493181666e-02,2.036386037177096917e-02,1.259911759913001639e-02,-6.413357874241350232e-02
2.201878374970393543e-05,1.900157615491581287e-04,-3.156908396436495113e-04,9.937770115202480218e-04,-2.652743409732719049e-03,-9.901279122048333055e-04,-3.316790021958331762e-04,1.813372672105906247e-02,-1.205673912195657539e-03,-3.101105483801842172e-03
-1.695141222480026858e-03,2.125688621631991251e-04,1.033752538319455939e-04,1.175781711508115755e-03,-8.648439883476364935e-04,-6.509826119000252168e-03,2.518162707247928195e-03,-3.504380412259913789e-04,-4.483339403010315688e-04,-1.741817841237002906e-03
-2.272700997330704461e-04,1.577693202220348256e-02,-3.551586375543234662e-04,-5.539412229372505866e-03,-5.768968876400563201e-04,2.366825197266179438e-03,-9.644503622525872448e-04,-2.007808677149674364e-04,7.743029593086964146e-02,-4.202120523761084143e-03
-1.010604178829060734e-03,-4.767238605088560885e-04,-8.586719657694793411e-04,9.631158942826518207e-05,-4.898052570763760001e-03,-2.946984942065755848e-03,-4.075921867110279557e-04,2.754727913065057460e-02,-3.532172930498595365e-03,4.094261352076487837e-02
5.312488315586308581e-03,-1.642729507835982358e-02,-3.190298348103480508e-02,-1.801254665853099096e-02,2.108923721352891877e-03,3.889629704998232452e-03,8.379304034731653930e-03,1.061582379211444948e-03,6.561879041573070136e-03,6.883394547439285020e-03
-7.672119964702413199e-05,2.062326319847253286e-02,6.441974504064172397e-04,2.871339501632158109e-04,4.338935878944230585e-04,5.218854544292834095e-04,9.453274928965238726e-05,5.999993212757012868e-04,-2.746171638995665784e-03,1.578935506837754769e-04
5.620629305851604710e-03,8.000884131866435513e-04,1.754596101379076595e-02,1.082975665686513461e-02,-3.874692069152543827e-02,2.107099243186448274e-03,-1.104288137611927900e-02,9.749378222117870488e-03,3.888568889936928636e-03,-3.867908113916532220e-02
-6.346484907775140974e-03,1.859664318353173272e-03,3.791823396593022033e-02,-5.121799584781180307e-04,-1.665210721949769365e-03,1.698982453921938588e-03,-1.513109960364198434e-03,-7.699582238714932324e-05,-3.019432828666559804e-04,-2.648250735928044304e-04
-1.788021833725513422e-04,2.100930602330164376e-02,-1.957177554770042453e-03,2.007356774970560506e-04,9.600067649731959096e-05,-1.143191338625789734e-03,3.165163982198595973e-06,-2.385686286914813178e-04,-1.739885041714304796e-03,-1.154845743991222002e-04
-5.634739895849758028e-04,-1.541788452049952258e-03,-1.135102792436679239e-03,-6.674072456301431125e-05,1.980954207468375427e-03,-1.066031302582201535e-03,3.959156977836361088e-05,1.185469809479230453e-02,1.382480721324574023e-03,-5.578587011138724794e-03
1.191894012816082976e-04,1.536049405967930548e-02,-2.005213484704874375e-03,2.987461332136551225e-05,4.937340981452912779e-04,3.917952230313213966e-04,-8.181635945732668213e-04,1.008479004103578431e-03,-4.695218319411963159e-03,3.258764611291038499e-06
6.801588150335592404e-04,-9.345490219376246903e-04,-1.173405324587951980e-03,9.389158646284321294e-04,1.500094667497993070e-03,-3.731962031347337071e-04,-3.106415497670501446e-04,1.323093210218911735e-02,-9.215817585857557191e-04,-2.646449326680039293e-03
-7.924337424648765472e-05,2.594807418507795102e-02,-1.399513897860039588e-03,-3.832366326479349767e-04,-1.224221788711007258e-03,-1.878183340647413121e-03,-1.397866705394276460e-04,-9.842062328597948710e-04,-2.867615718448113943e-03,-3.019045967789724051e-04
-9.036430590474175961e-02,-5.487859435773220773e-02,-1.323653663561885456e-02,3.442673600644202171e-04,2.622945392488846075e-02,6.565189931966101955e-02,-5.527825357567016026e-03,-4.370869038088292385e-02,-5.832992583150724275e-02,-5.904158593418432077e-02
1.654398297258304843e-03,3.265612154812814246e-03,2.179491020242048729e-02,7.048140894754319728e-03,-2.126683481430025405e-02,5.371529918836922017e-04,-1.853849022980227565e-02,-3.275401536277386481e-03,-5.384002337934306551e-04,-3.329247030378932465e-02
3.000809006715727048e-02,-7.641253838873668207e-04,-9.886920970210621908e-04,-8.143612584602824209e-03,-1.929542253283521563e-03,3.463188957147188968e-02,3.535789908531592526e-03,2.014697821055212073e-04,-5.204637075622532347e-03,2.478915896849115310e-03
1.478193317882788189e-02,3.527825447436969261e-04,5.796611303131990662e-05,1.643775824914333120e-02,-1.252369695145051469e-03,3.246595959536446516e-03,-9.612026261318933800e-04,-2.452660376819533212e-04,-4.453539102110429877e-04,2.685635855676463704e-05
1.886149293467094534e-03,4.387749776476625868e-03,1.711830230615766710e-02,3.871952009568420394e-03,-6.652775156091381148e-02,2.607696838466470792e-03,-1.454954688679351016e-02,4.278235700725798590e-03,8.879286902332517856e-03,-3.173284286333540039e-02
3.220664234032822888e-03,2.117656548064749821e-04,4.904555472926488014e-04,-1.136945164948290586e-03,2.271828796119673352e-02,-1.984189051597090234e-03,9.737843358108037514e-04,7.974011797195734372e-03,-2.125442221804905996e-03,-6.969115762839997452e-03
2.766926358214779193e-04,-3.106808573475315920e-04,-6.387107429588256618e-04,2.839250941956920210e-04,-5.263200277968825037e-03,-2.594816958525776444e-04,3.140155912804670074e-02,3.179021630085913323e-04,-2.467827723823515278e-06,6.242178371866839541e-04
-7.646060435821573371e-04,-3.203394131963011190e-04,1.080233103898209195e-02,-5.828588374717623031e-04,1.302229689633225065e-02,2.140946324848480489e-03,1.117176824498691996e-02,1.919564422321246890e-03,-4.273798959434927866e-03,1.740753105904723408e-03
-3.991618136897032718e-04,1.424771279722637438e-02,1.523935975749451856e-03,-2.541064351105798728e-05,-3.306251582819389606e-04,1.678635273266098054e-03,2.031500816993575095e-05,4.657957373301324102e-04,-4.051266294128090355e-03,-1.411403204858865208e-04
6.838039178671091560e-03,1.365935927831065213e-03,1.988371477285496764e-05,-1.644967863741059882e-02,2.573513911079084934e-03,-5.672090887614208293e-02,-3.576895001716606966e-03,-2.192257682610516695e-03,5.393780209097182206e-03,5.430111882997192344e-03
